CAPSULE_TEXT,GENRE_NAME,PRICE_RATE,CATALOG_PRICE,DISCOUNT_PRICE,DISPFROM,DISPEND,DISPPERIOD,VALIDFROM,VALIDEND,VALIDPERIOD,USABLE_DATE_MON,USABLE_DATE_TUE,USABLE_DATE_WED,USABLE_DATE_THU,USABLE_DATE_FRI,USABLE_DATE_SAT,USABLE_DATE_SUN,USABLE_DATE_HOLIDAY,USABLE_DATE_BEFORE_HOLIDAY,large_area_name,ken_name,small_area_name,COUPON_ID_hash
グルメ,グルメ,50,2000,1000,2011-09-23 12:00:00,2011-09-25 12:00:00,2,2011-09-26,2012-02-28,155,1,1,1,1,1,1,1,1,1,中国,広島県,広島,a625f3449829034252f0c4cbeaf5b9c8
グルメ,グルメ,50,4800,2400,2011-09-16 12:00:00,2011-09-22 12:00:00,6,2011-09-25,2012-03-22,179,1,1,1,1,0,0,1,1,0,北海道,北海道,北海道,ce2acccbac05d1c340aca9b21066c41d
グルメ,グルメ,50,3800,1900,2011-09-15 12:00:00,2011-09-18 12:00:00,3,2011-09-19,2012-03-15,178,1,1,1,1,0,1,1,1,0,関東,東京都,渋谷・青山・自由が丘,68f66ceefbae61c7dcc39f0da097406d
グルメ,グルメ,50,6000,2980,2011-08-03 12:00:00,2011-08-05 12:00:00,2,2011-08-06,2011-11-15,101,1,1,1,1,2,2,1,1,2,関東,神奈川県,横浜,f83011f421a8b67b866708d80ed6c1a7
グルメ,グルメ,50,5000,2500,2011-08-06 12:00:00,2011-08-09 12:00:00,3,2011-08-10,2011-11-30,112,1,1,1,1,1,1,0,1,1,東海,愛知県,愛知,28ff19bd4a7de91e7eeb8799d99eb212
グルメ,グルメ,50,6000,2980,2011-07-22 12:00:00,2011-07-24 12:00:00,2,2011-07-25,2011-11-15,113,1,1,1,1,2,2,1,1,2,関東,神奈川県,横浜,d17e022809dd493e1670b9207a0636bb
グルメ,グルメ,50,6000,2980,2011-08-17 12:00:00,2011-08-19 12:00:00,2,2011-08-20,2011-11-15,87,1,1,1,1,2,2,1,1,2,関東,神奈川県,横浜,b25da375473c87beb7208103652c7a52
グルメ,グルメ,50,6000,2980,2011-08-13 12:00:00,2011-08-15 12:00:00,2,2011-08-16,2011-11-15,91,1,1,1,1,2,2,1,1,2,関東,神奈川県,横浜,55d73389cb611ac48d6c878258ab73a5
グルメ,グルメ,50,6000,2980,2011-07-26 12:00:00,2011-07-28 12:00:00,2,2011-07-31,2011-11-15,107,1,1,1,1,2,2,1,1,2,関東,神奈川県,横浜,9c8e0525a1bf990ddf6685035379295e
グルメ,グルメ,51,4960,2390,2011-07-26 12:00:00,2011-07-29 12:00:00,3,2011-08-02,2011-11-30,120,1,1,1,1,0,1,0,1,0,関東,東京都,銀座・新橋・東京・上野,643d99659c36e29581e0828c9cb0a614
グルメ,グルメ,55,6000,2700,2011-09-04 12:00:00,2011-09-07 12:00:00,3,2011-09-08,2011-12-08,91,0,1,0,1,1,1,1,1,1,北海道,北海道,北海道,67786c1305aa027e3cba15b44f5a55f5
グルメ,グルメ,69,10400,3150,2011-07-22 12:00:00,2011-07-25 12:00:00,3,2011-07-26,2012-01-20,178,1,1,1,1,1,1,1,1,1,関東,東京都,恵比寿・目黒・品川,ab6bc9d0e76b9460371a465dbbaee89a
グルメ,グルメ,62,269500,100000,2011-07-22 12:00:00,2011-07-26 12:00:00,4,2011-07-27,2012-01-22,179,1,1,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,cc6c60b4ead1850e408d776cf4c88268
グルメ,グルメ,50,2000,1000,2011-09-24 12:00:00,2011-09-26 12:00:00,2,2011-09-27,2011-12-11,75,1,1,1,1,0,0,1,1,0,北海道,北海道,北海道,974ce9b3dbb01491ffc0af71dea33a8f
グルメ,グルメ,50,3500,1750,2011-07-20 12:00:00,2011-07-23 12:00:00,3,2011-07-25,2011-11-30,128,1,1,1,1,0,0,0,0,0,東北,宮城県,宮城,7d1647a5072eabb0d27d5a11160baccf
グルメ,グルメ,50,3450,1700,2011-07-21 12:00:00,2011-07-23 12:00:00,2,2011-07-25,2012-01-20,179,1,1,1,1,1,1,0,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,659878d133ce82caefd7b65865562a79
グルメ,グルメ,50,6000,3000,2011-09-13 12:00:00,2011-09-15 12:00:00,2,2011-09-16,2012-03-13,179,1,1,1,1,1,1,1,1,1,関東,東京都,恵比寿・目黒・品川,30ad8f92e6941b9a50e1073f0750f9cd
グルメ,グルメ,50,3200,1600,2011-09-22 12:00:00,2011-09-24 12:00:00,2,2011-09-25,2012-03-22,179,1,1,1,1,0,0,1,1,0,東北,宮城県,宮城,a2c6358b02be3f25c67308b90ad2f0c6
グルメ,グルメ,50,3900,1950,2011-09-20 12:00:00,2011-09-22 12:00:00,2,2011-10-05,2012-03-22,169,1,1,1,1,1,1,1,1,1,関東,東京都,恵比寿・目黒・品川,514ff6ca3297e1722a723477daba2e5f
グルメ,グルメ,51,4535,2200,2011-08-16 12:00:00,2011-08-23 12:00:00,7,2011-08-24,2012-02-19,179,1,1,1,1,1,1,1,1,1,東北,宮城県,宮城,f97889c3f4d5905e7cb6a819516a3c81
グルメ,グルメ,50,5775,2887,2011-07-15 12:00:00,2011-07-18 12:00:00,3,2011-08-15,2011-11-12,89,1,1,1,1,0,0,1,1,0,中国,岡山県,岡山,24e89538f4559eb58ad117c27cf0d4a0
グルメ,グルメ,50,4960,2480,2011-07-17 12:00:00,2011-07-19 12:00:00,2,2011-07-20,2011-11-30,133,1,1,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,0687feb57178bd3b5a96bbbc7a72d7ac
グルメ,グルメ,50,8200,4100,2011-09-18 12:00:00,2011-09-20 12:00:00,2,2011-09-21,2012-02-29,161,1,1,1,1,0,0,1,1,0,関東,東京都,恵比寿・目黒・品川,3c8bf3236cfad59dbca3465e91108e83
グルメ,グルメ,50,5775,2887,2011-07-12 12:00:00,2011-07-15 12:00:00,3,2011-08-15,2011-11-12,89,1,1,1,1,1,1,1,1,1,中国,岡山県,岡山,793ab7e8d00848ce9461e80c1dfcc0b1
グルメ,グルメ,68,2500,800,2011-08-17 12:00:00,2011-08-19 12:00:00,2,2011-08-23,2012-02-17,178,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,871688516ba0450871a58cf219dffef9
グルメ,グルメ,53,4300,2000,2011-08-26 12:00:00,2011-08-28 12:00:00,2,2011-08-30,2011-11-30,92,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,65bdf4553e9bec541b39f6a9d933f673
グルメ,グルメ,50,5000,2500,2011-10-17 12:00:00,2011-10-19 12:00:00,2,2011-10-21,2012-03-31,162,0,1,1,1,1,1,1,1,1,関東,東京都,恵比寿・目黒・品川,60c5dc20a6099552ec57aaf613fad5b0
グルメ,グルメ,50,3300,1650,2011-09-05 12:00:00,2011-09-07 12:00:00,2,2011-09-08,2012-02-25,170,1,1,1,1,0,0,1,1,0,北海道,北海道,北海道,69100159da117b14ee4891cf74ca78df
グルメ,グルメ,50,1000,500,2011-09-25 12:00:00,2011-09-27 12:00:00,2,2011-09-28,2012-03-24,178,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,3593e02246b3bbe6b87a241af45c2dc1
グルメ,グルメ,50,4000,2000,2011-07-24 12:00:00,2011-07-27 12:00:00,3,2011-07-28,2011-11-30,125,1,1,1,1,1,0,0,0,0,関東,東京都,渋谷・青山・自由が丘,0ef236f6fa6343763c4a06fde508dad5
グルメ,グルメ,56,2308,1000,2011-08-14 12:00:00,2011-08-16 12:00:00,2,2011-08-17,2012-02-12,179,1,1,1,1,1,1,1,1,1,東北,宮城県,宮城,75b49ae5f9071374d591ea9d353c8c9f
グルメ,グルメ,50,2000,1000,2011-09-26 12:00:00,2011-09-28 12:00:00,2,2011-09-29,2011-11-30,62,1,1,1,1,1,0,1,1,0,北海道,北海道,北海道,d0c4047c061e6be1b06c2573747ed848
グルメ,グルメ,50,5000,2480,2011-07-04 12:00:00,2011-07-05 12:00:00,1,2011-07-06,2011-10-31,117,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,3c88b44e7a430ef94e90a8bf1a449727
グルメ,グルメ,50,5000,2480,2011-07-08 12:00:00,2011-07-10 12:00:00,2,2011-07-11,2011-10-31,112,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,98d36119975c4fe8f54b5c6ab3afa713
グルメ,グルメ,50,1900,950,2011-09-09 12:00:00,2011-09-12 12:00:00,3,2011-09-13,2011-12-28,106,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,740c3ed37670278eb07044fbb58c3d83
グルメ,グルメ,56,3430,1480,2011-07-15 12:00:00,2011-07-17 12:00:00,2,2011-07-18,2011-10-31,105,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,eeefa693ccd89f24ac1b7b7f1a9a10a1
グルメ,グルメ,50,4980,2490,2011-08-25 12:00:00,2011-08-27 12:00:00,2,2011-08-28,2011-11-28,92,1,1,1,1,1,1,1,1,1,関東,東京都,恵比寿・目黒・品川,0cc12db3d7f20f9248d90ea2c0e2fbbc
グルメ,グルメ,50,5000,2500,2011-09-16 12:00:00,2011-09-21 12:00:00,5,2011-09-22,2012-01-31,131,1,1,1,1,1,1,0,1,1,九州・沖縄,大分県,大分,d2ea30b20d92692c39928dbe009a4b97
グルメ,グルメ,50,2000,1000,2011-09-04 12:00:00,2011-09-07 12:00:00,3,2011-09-09,2012-02-29,173,1,1,1,1,1,0,0,0,1,九州・沖縄,大分県,大分,2f09d39d0dd16067a07bf4a69f5127c2
グルメ,グルメ,50,1980,980,2011-09-16 12:00:00,2011-09-19 12:00:00,3,2011-09-30,2012-02-28,151,1,1,1,1,1,1,1,1,1,関東,東京都,恵比寿・目黒・品川,a3fc02618d3eddc31acb7e24b96b0364
グルメ,グルメ,50,4440,2220,2011-10-03 12:00:00,2011-10-05 12:00:00,2,2011-10-06,2012-02-29,146,1,1,1,1,2,2,2,2,2,関東,東京都,新宿・高田馬場・中野・吉祥寺,3369a3a2544c627186cde98a9cbc370d
グルメ,グルメ,50,2000,1000,2011-07-26 12:00:00,2011-07-28 12:00:00,2,2011-07-30,2011-11-30,123,1,1,1,1,0,1,0,1,0,東北,宮城県,宮城,86acd2d286ee912c7f889c00cf6e9881
グルメ,グルメ,50,2000,1000,2011-08-01 12:00:00,2011-08-03 12:00:00,2,2011-08-04,2011-11-30,118,1,1,1,1,0,1,1,1,0,東北,宮城県,宮城,8c4f8608df562bb7de91173d7e63f14d
グルメ,グルメ,50,5000,2500,2011-09-08 12:00:00,2011-09-10 12:00:00,2,2011-09-12,2012-02-29,170,1,1,1,1,0,0,0,0,0,北海道,北海道,北海道,056e0ea07a43deee14b50e32e98e8b31
グルメ,グルメ,50,5250,2625,2011-07-13 12:00:00,2011-07-15 12:00:00,2,2011-07-19,2011-11-30,134,1,1,1,1,1,0,0,0,1,関東,東京都,銀座・新橋・東京・上野,170c639508d370131ba03c63ee27eecf
グルメ,グルメ,50,7000,3500,2011-08-24 12:00:00,2011-08-26 12:00:00,2,2011-08-30,2011-12-11,103,1,1,1,1,1,1,0,1,1,東海,愛知県,愛知,b4aa9a1b61af3d55a9fc8eef16dc5331
グルメ,グルメ,50,3580,1790,2011-09-24 12:00:00,2011-09-26 12:00:00,2,2011-09-27,2012-02-28,154,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,41163996ed4aff0ddea617a241053126
グルメ,グルメ,52,8370,4000,2011-09-17 12:00:00,2011-09-20 12:00:00,3,2011-09-21,2012-03-18,179,1,1,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,d5350520edfa61c46ee7a5f8b194b903
グルメ,グルメ,50,9240,4620,2011-09-14 12:00:00,2011-09-17 12:00:00,3,2011-09-18,2012-01-31,135,1,1,1,1,1,1,0,1,1,東海,愛知県,愛知,05585c4742bc327efc34df8a685fb7d4
グルメ,グルメ,50,2500,1250,2011-09-08 12:00:00,2011-09-12 12:00:00,4,2011-09-14,2012-03-11,179,1,0,1,1,1,1,1,1,1,北信越,新潟県,新潟,66bb6a9da334e6e567ba1df32cdacb5a
グルメ,グルメ,50,3500,1750,2011-08-23 12:00:00,2011-08-29 12:00:00,6,2011-08-31,2011-11-30,91,1,2,1,1,0,0,1,1,0,四国,愛媛県,愛媛,b6fd2e3abe632472edb78d462d8fa9bd
グルメ,グルメ,50,2625,1300,2011-07-05 12:00:00,2011-07-06 12:00:00,1,2011-07-07,2011-10-15,100,1,1,1,1,1,1,1,1,1,中国,広島県,広島,ded6d6dc5982bc229d77f6d1b5ad8263
グルメ,グルメ,53,3000,1400,2011-08-10 12:00:00,2011-08-17 12:00:00,7,2011-08-18,2012-02-12,178,1,1,1,1,1,1,1,1,1,北信越,新潟県,新潟,b7fb73b1b756513e3157c7e64d3566bd
グルメ,グルメ,50,5000,2500,2011-09-22 12:00:00,2011-09-24 12:00:00,2,2011-09-25,2011-11-30,66,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,b1b453bf05c2cdeada65faee4aef69ab
グルメ,グルメ,50,6300,3150,2011-10-19 12:00:00,2011-10-21 12:00:00,2,2011-10-24,2012-02-29,128,1,1,1,1,1,1,0,1,1,関東,東京都,渋谷・青山・自由が丘,32a9363e366c66d585ca132c078c2b98
グルメ,グルメ,50,7000,3500,2011-07-14 12:00:00,2011-07-17 12:00:00,3,2011-07-18,2011-11-30,135,1,1,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,30c44d87c9c6d1639d9bc238daf6154f
グルメ,グルメ,50,6000,3000,2011-09-17 12:00:00,2011-09-19 12:00:00,2,2011-09-20,2011-10-31,41,1,1,1,1,1,1,0,0,0,中国,広島県,広島,bf7e342eb3a9266ea57665b5b2b7f6fa
グルメ,グルメ,53,4260,1980,2011-09-15 12:00:00,2011-09-17 12:00:00,2,2011-09-19,2011-12-18,90,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,a5f646fa3d875e7e4b0af666ac7090c1
グルメ,グルメ,50,3000,1480,2011-08-30 12:00:00,2011-09-02 12:00:00,3,2011-09-03,2012-02-25,175,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,06e1a119956d85a2609e759f04d62bcb
グルメ,グルメ,50,3500,1750,2011-09-28 12:00:00,2011-10-01 12:00:00,3,2011-10-02,2012-03-10,160,1,1,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,ea6341b9d8c118721093a51cd32ab174
グルメ,グルメ,50,7000,3500,2011-07-17 12:00:00,2011-07-19 12:00:00,2,2011-07-20,2011-11-30,133,0,1,1,1,0,0,1,1,1,中国,広島県,広島,0351f1e282bf17014832c9d984360c15
グルメ,グルメ,50,6600,3280,2011-08-15 12:00:00,2011-08-18 12:00:00,3,2011-08-19,2011-11-30,103,1,1,1,1,1,1,1,1,1,関東,東京都,赤坂・六本木・麻布,2595859cb30edd353dff44e4cbc812ef
グルメ,グルメ,50,5000,2500,2011-08-30 12:00:00,2011-09-01 12:00:00,2,2011-09-04,2012-02-29,178,1,1,1,1,0,0,1,1,0,北海道,北海道,北海道,a0c9a8a3d0142955cdf3af9731e4d87a
グルメ,グルメ,57,3500,1500,2011-10-06 12:00:00,2011-10-08 12:00:00,2,2011-10-11,2012-03-31,172,1,1,1,1,1,1,0,0,1,関東,東京都,池袋・神楽坂・赤羽,f4af9d011bcdcb1578910c0b5beeca25
グルメ,グルメ,50,2500,1250,2011-09-08 12:00:00,2011-09-10 12:00:00,2,2011-09-12,2011-10-31,49,1,1,1,1,1,1,0,0,1,関東,東京都,池袋・神楽坂・赤羽,7781994e8feaa49c2eaf338df22c28be
グルメ,グルメ,50,2500,1250,2011-07-13 12:00:00,2011-07-15 12:00:00,2,2011-07-19,2011-10-27,100,1,1,1,1,0,0,0,0,0,中国,広島県,広島,d2f902c5482df9bcee095929fca87c86
グルメ,グルメ,68,1600,500,2011-10-03 12:00:00,2011-10-06 12:00:00,3,2011-10-07,2012-04-03,179,1,1,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,d1c635b337482e22fc613a8a3fa834d5
グルメ,グルメ,50,2110,1055,2011-07-13 12:00:00,2011-07-15 12:00:00,2,2011-07-16,2012-01-11,179,1,1,1,1,0,0,1,1,1,北海道,北海道,北海道,d8560431f72ede7d0054962757ed8ed3
グルメ,グルメ,50,5000,2500,2011-08-24 12:00:00,2011-08-28 12:00:00,4,2011-08-31,2012-02-26,179,1,1,1,1,1,1,0,1,1,北海道,北海道,北海道,11a3079f8aaa46cbbd25043bb690b788
グルメ,グルメ,50,880,440,2011-08-08 12:00:00,2011-08-10 12:00:00,2,2011-08-11,2011-11-06,87,1,1,1,1,1,1,1,1,1,関東,東京都,銀座・新橋・東京・上野,dc4b1488e3ab56fb24637720c6b8411b
グルメ,グルメ,52,3825,1800,2011-09-22 12:00:00,2011-09-25 12:00:00,3,2011-09-27,2012-02-29,155,1,1,1,1,0,0,1,1,0,四国,香川県,香川,8e3aef753b9fe5a9bc35d2cd473032cc
グルメ,グルメ,84,1290,199,2011-07-13 12:00:00,2011-07-15 12:00:00,2,2011-07-16,2011-09-30,76,1,1,1,1,1,0,0,1,0,関東,千葉県,千葉,86b8def563b360482d17241f7e76d28f
グルメ,グルメ,50,5800,2900,2011-09-14 12:00:00,2011-09-17 12:00:00,3,2011-09-20,2012-01-31,133,1,1,1,1,1,1,1,1,1,関東,東京都,銀座・新橋・東京・上野,67e09a9c298393895cad67aa263d3b20
グルメ,グルメ,50,3180,1590,2011-09-02 12:00:00,2011-09-04 12:00:00,2,2011-09-05,2011-11-30,86,1,1,1,1,1,1,1,1,1,東北,宮城県,宮城,d4b9b1c5f29a079037da52b755d5dd2c
グルメ,グルメ,50,2500,1250,2011-07-11 12:00:00,2011-07-13 12:00:00,2,2011-07-14,2011-11-30,139,1,0,1,1,0,1,1,1,0,関西,大阪府,キタ,5cb56492a20a5ce23211069f11b4e959
グルメ,グルメ,50,4000,2000,2011-10-02 12:00:00,2011-10-04 12:00:00,2,2011-10-05,2012-02-29,147,1,1,1,1,1,1,1,1,1,関東,東京都,恵比寿・目黒・品川,8f2916f2b131671b345906173d289d2f
グルメ,グルメ,50,4000,2000,2011-08-12 12:00:00,2011-08-17 12:00:00,5,2011-08-26,2011-11-24,90,1,1,1,1,1,1,1,1,1,北信越,新潟県,新潟,689309a17375b3ab27a98c176a0d3b19
グルメ,グルメ,57,7000,3000,2011-09-02 12:00:00,2011-09-05 12:00:00,3,2011-09-06,2012-03-03,179,0,1,1,1,1,1,1,1,1,関西,大阪府,キタ,e4a3284cf660355f96798ab81a5af522
グルメ,グルメ,50,5000,2500,2011-07-16 12:00:00,2011-07-18 12:00:00,2,2011-07-19,2011-11-17,121,1,1,1,1,0,0,1,1,0,中国,広島県,広島,7bdd6d5b524893a5b13d259f66872d8e
グルメ,グルメ,50,5500,2750,2011-07-15 12:00:00,2011-07-17 12:00:00,2,2011-07-18,2011-11-30,135,1,1,1,1,0,0,1,1,0,中国,広島県,広島,4d65cdc970abcb71f2b3c75419cc53f1
グルメ,グルメ,50,3000,1500,2011-07-14 12:00:00,2011-07-17 12:00:00,3,2011-07-18,2012-01-13,179,1,1,1,1,1,1,0,1,1,東北,福島県,福島,47d73962864ee0c7cb12f8b2aec959e9
グルメ,グルメ,50,6970,3485,2011-09-23 12:00:00,2011-09-25 12:00:00,2,2011-09-26,2012-03-23,179,1,1,1,1,1,1,1,1,1,関西,大阪府,キタ,aceb14f9f57f88b592bf76bf5be867bd
グルメ,グルメ,74,3000,777,2011-10-12 12:00:00,2011-10-15 12:00:00,3,2011-10-17,2012-04-13,179,1,1,1,1,1,1,0,0,1,北信越,新潟県,新潟,4e79d8ff6222cc8b646887033e0ca4a9
グルメ,グルメ,50,2760,1380,2011-11-19 12:00:00,2011-11-23 12:00:00,4,2011-11-25,2012-02-29,96,1,1,1,1,2,2,1,1,2,関東,千葉県,千葉,562d3be1c5ae09bdef30dd771773777b
グルメ,グルメ,51,3450,1680,2011-10-01 12:00:00,2011-10-04 12:00:00,3,2011-10-05,2012-02-29,147,1,1,1,1,1,1,1,1,1,関東,神奈川県,横浜,3f7ff103ffc1619df81c71126aa7fbd3
グルメ,グルメ,61,1260,480,2011-09-21 12:00:00,2011-09-23 12:00:00,2,2011-09-24,2012-03-21,179,1,1,1,1,1,1,1,1,1,関東,神奈川県,川崎・湘南・箱根他,bf79f8bacf39fa698b272bdc81337e22
グルメ,グルメ,50,13000,6500,2011-09-25 12:00:00,2011-09-27 12:00:00,2,2011-10-01,2012-02-29,151,1,1,1,1,1,1,1,1,1,東海,愛知県,愛知,c4162e07273f8c1aaa4f075a23c0d1c3
グルメ,グルメ,50,5000,2500,2011-07-14 12:00:00,2011-07-16 12:00:00,2,2011-07-17,2012-01-12,179,1,1,1,1,0,0,1,1,1,関東,神奈川県,川崎・湘南・箱根他,bd9326779eea6c3ba29b343c8d2b62b5
グルメ,グルメ,63,1650,600,2011-09-02 12:00:00,2011-09-05 12:00:00,3,2011-09-06,2012-02-27,174,1,1,1,1,1,1,0,0,1,四国,香川県,香川,fd20c13988063153466d7f5e233502ba
グルメ,グルメ,60,3000,1200,2011-07-12 12:00:00,2011-07-19 12:00:00,7,2011-07-20,2011-11-20,123,1,1,1,1,1,1,1,1,1,四国,愛媛県,愛媛,098aa5b929ffd8288586bcde3cc2188b
グルメ,グルメ,50,1800,900,2011-09-24 12:00:00,2011-09-27 12:00:00,3,2011-09-28,2011-12-29,92,1,1,1,1,0,0,0,1,0,四国,愛媛県,愛媛,2c62fa4170447a9e41c4435eeac46807
グルメ,グルメ,50,7300,3650,2011-07-12 12:00:00,2011-07-19 12:00:00,7,2011-07-20,2011-11-10,113,1,1,1,1,0,0,1,1,0,四国,愛媛県,愛媛,9e7d43dfcaafdd15fc29741fb8690b4a
グルメ,グルメ,50,3990,1990,2011-09-24 12:00:00,2011-09-26 12:00:00,2,2011-09-27,2012-03-24,179,1,1,1,1,1,1,1,1,1,関西,京都府,京都,0566649cdbf76bab0af75000770b438c
グルメ,グルメ,50,2480,1240,2011-07-26 12:00:00,2011-07-28 12:00:00,2,2011-07-29,2011-11-30,124,1,1,1,1,1,1,2,1,1,九州・沖縄,福岡県,福岡,f83c604ebddc7490b0bb481073f165c2
グルメ,グルメ,50,3000,1500,2011-07-16 12:00:00,2011-07-18 12:00:00,2,2011-08-01,2011-10-28,88,1,1,1,1,0,0,0,0,0,関西,大阪府,ミナミ他,f4b8c261bf98436f067e9d0f90172d25
グルメ,グルメ,50,4000,2000,2011-11-26 12:00:00,2011-11-29 12:00:00,3,2011-11-30,2012-05-26,178,1,1,1,1,2,2,1,1,2,関東,東京都,新宿・高田馬場・中野・吉祥寺,ac892383f8eb4c19c0d56cb11b80709c
グルメ,グルメ,50,4010,1980,2011-07-14 12:00:00,2011-07-17 12:00:00,3,2011-07-18,2011-11-30,135,1,1,1,1,1,0,0,0,1,関東,東京都,恵比寿・目黒・品川,7646e02b3fc9795f0e1d7fd084108bb8
グルメ,グルメ,50,5000,2500,2011-07-06 12:00:00,2011-07-07 12:00:00,1,2011-07-08,2011-10-05,89,1,1,1,1,1,1,1,1,1,九州・沖縄,福岡県,福岡,18dc308033b288b6e4067fb1ec294adc
グルメ,グルメ,50,2700,1350,2011-09-07 12:00:00,2011-09-09 12:00:00,2,2011-09-12,2012-03-09,179,1,1,1,1,1,1,0,1,1,九州・沖縄,福岡県,福岡,84463fef63252f42f5513d600847e6c5
グルメ,グルメ,50,8000,3980,2011-07-20 12:00:00,2011-07-27 12:00:00,7,2011-07-28,2011-11-10,105,1,1,1,1,1,2,0,0,1,九州・沖縄,福岡県,福岡,9d8883c8a8c1ccd3b17b26b1cfb508bf
グルメ,グルメ,50,3000,1500,2011-08-23 12:00:00,2011-08-25 12:00:00,2,2011-08-28,2011-11-30,94,1,1,1,1,0,0,1,1,0,九州・沖縄,福岡県,福岡,a56248b747ae330102d36692346e85d5
グルメ,グルメ,52,1060,500,2011-07-20 12:00:00,2011-07-22 12:00:00,2,2011-07-23,2011-11-12,112,1,1,1,1,1,1,2,1,1,九州・沖縄,福岡県,福岡,64eda3b1d7393e615914c86e73fbef52
グルメ,グルメ,50,4500,2250,2011-09-17 12:00:00,2011-09-18 12:00:00,1,2011-10-02,2012-01-31,121,1,1,1,1,0,0,1,1,0,九州・沖縄,福岡県,福岡,d0ab6c4da8395c2d138d4e444f6e8fc1
グルメ,グルメ,50,4000,1980,2011-09-01 12:00:00,2011-09-03 12:00:00,2,2011-09-04,2011-12-02,89,1,1,1,1,2,1,1,1,2,九州・沖縄,福岡県,福岡,a94cbc58bec0b455a3dad240bf33b520
グルメ,グルメ,80,2380,476,2011-07-16 12:00:00,2011-07-18 12:00:00,2,2011-07-19,2011-11-30,134,1,1,1,1,1,1,1,1,1,関西,大阪府,キタ,bae4211b07bad9718844affc1beffd6a
グルメ,グルメ,50,5250,2625,2011-08-16 12:00:00,2011-08-19 12:00:00,3,2011-09-01,2011-11-30,90,1,0,1,1,1,1,1,1,1,四国,徳島県,徳島,a5761d2d5a93527ef7722550628f6acd
グルメ,グルメ,52,6260,2980,2011-07-07 12:00:00,2011-07-10 12:00:00,3,2011-07-12,2011-11-30,141,1,1,1,1,2,2,1,1,2,四国,徳島県,徳島,04e077c27e6fb46b76875d8b656b6ccc
グルメ,グルメ,50,8500,4250,2011-07-10 12:00:00,2011-07-12 12:00:00,2,2011-07-13,2011-11-30,140,1,1,1,1,1,1,1,1,1,関東,神奈川県,横浜,da862c5fed59d07af5babb3612a4f70d
グルメ,グルメ,54,6500,2980,2011-07-06 12:00:00,2011-07-08 12:00:00,2,2011-07-09,2011-10-08,91,1,1,1,1,0,1,0,1,0,関東,神奈川県,横浜,fe25a5cfdc02c99d415fac38b4b71f1f
グルメ,グルメ,50,5300,2650,2011-07-12 12:00:00,2011-07-14 12:00:00,2,2011-07-15,2011-10-31,108,1,1,1,1,1,1,1,1,1,関東,神奈川県,横浜,b54d80fe51fa8042e5c95999daaf23f4
グルメ,グルメ,50,6200,3100,2011-08-29 12:00:00,2011-08-31 12:00:00,2,2011-09-01,2011-11-30,90,1,1,1,1,0,0,1,1,0,九州・沖縄,福岡県,福岡,5f2dc9b63281f6e43099d37b12efbf27
グルメ,グルメ,50,2100,1050,2011-07-12 12:00:00,2011-07-14 12:00:00,2,2011-07-18,2011-11-30,135,1,1,1,1,0,0,0,1,1,九州・沖縄,福岡県,福岡,ee316f581c224ec08e6fd3173f4ee769
グルメ,グルメ,50,4000,2000,2011-07-14 12:00:00,2011-07-17 12:00:00,3,2011-07-18,2012-01-13,179,1,0,1,1,1,1,1,1,1,九州・沖縄,福岡県,福岡,8c137627d6ad11411b6ecf1460715125
グルメ,グルメ,50,1800,900,2011-07-03 12:00:00,2011-07-04 12:00:00,1,2011-07-05,2011-08-31,57,1,1,1,1,0,0,0,0,0,九州・沖縄,福岡県,福岡,90ac81703ba7057b6bb988829c3a8d95
グルメ,グルメ,50,5000,2500,2011-07-28 12:00:00,2011-08-04 12:00:00,7,2011-08-05,2011-11-30,117,1,1,1,1,1,1,1,1,1,九州・沖縄,福岡県,福岡,b59613120d39ff2aa70ee9d5893f6be0
グルメ,グルメ,50,1500,750,2011-07-05 12:00:00,2011-07-06 12:00:00,1,2011-08-02,2011-11-30,120,1,1,1,1,0,0,0,0,0,関東,神奈川県,横浜,372b59e88bdb12f46153873e82919c29
グルメ,グルメ,62,7875,2980,2011-09-18 12:00:00,2011-09-21 12:00:00,3,2011-09-22,2012-03-19,179,1,1,1,1,1,1,0,0,1,関西,大阪府,キタ,ba03349743cb64fea574b745e3dbac11
